 -11.55        10.96        14.96        -1.74       -11.65         1.26         5.13         7.32        -2.62        -3.59       -10.73         0.74        12.36         7.11         2.11        -4.43        -9.17        -8.66         -4.2        -1.12        -3.31        -6.88        -5.01        -1.79      3.12098
 -10.14        11.86        14.53        -2.74       -10.16        -1.93         4.38         6.46         0.72        -4.13       -14.09         2.45        13.38         8.58         2.09        -4.62        -8.71         -8.1        -3.24        -0.93           -2        -5.55        -4.45        -2.01      3.11398
 -7.53        12.36        12.55        -2.96        -7.95        -3.27         1.88         6.26          1.1        -6.95       -14.17         2.47        14.22         11.9         2.07        -4.52        -8.13        -7.56        -2.78           -1        -2.53        -6.54        -4.98        -1.48      3.10817
 -4.47         13.5        12.38        -4.95        -5.01        -3.87          1.6         4.61         3.49        -9.47       -14.12         2.91        11.51        14.29         1.95        -4.71        -7.32        -6.82        -2.65        -1.11        -2.42        -6.41        -4.94        -1.35      3.10129
 -7.06        11.72        14.37        -7.29        -6.62        -6.07         4.52         2.73         2.55        -8.85       -10.81         5.79        12.16        13.85         2.07        -4.63         -7.5        -6.97        -2.48        -1.07        -2.92        -6.52        -4.72        -0.74      3.12215
 -8.97        10.31         14.4       -10.21        -9.57        -7.47         5.83         0.66         -0.5        -5.41       -10.41         8.84        12.16        11.73         2.13        -4.37        -6.99        -6.27        -1.89        -1.11        -4.05        -8.02        -5.64        -1.17      3.13159
 -9.73         9.69        13.24       -11.71       -12.93       -10.31         6.63        -1.84         -2.2        -3.09        -9.43          9.1        13.66         8.29         2.02        -4.09        -6.08        -4.96        -0.64        -1.19        -4.73        -8.76        -5.91        -1.31      3.13594
 -12.48         9.09        11.46       -12.68       -13.56       -11.35         6.77         -3.6        -2.92        -2.88        -8.98        10.43        13.63         5.78         2.09         -3.7        -5.52        -4.41        -0.42        -1.15        -5.41        -9.51        -6.52         -1.9      3.12731
 -14.57         7.57        10.76       -14.36       -13.25       -12.78         9.63        -6.18        -5.96        -1.12        -6.78        12.72        13.31         3.85         2.08        -3.35        -4.81         -3.6        -0.71        -1.13        -6.67       -10.52        -7.23        -2.16      3.10801
 -14.61         5.81         8.38       -13.67       -12.61       -14.91        12.87        -8.05         -6.1        -0.33         -3.5        14.09        12.58         1.99         2.17        -2.87        -4.44        -3.34        -1.14        -1.13        -6.93       -10.42        -6.85        -1.84      3.11084
 -13.1         3.82         4.93       -10.94       -11.98       -13.32        13.95        -9.56        -6.98        -0.26         -0.6        13.48        11.71        -1.47         2.17        -2.38        -3.67        -2.83        -1.96        -1.03        -7.36       -10.57        -6.83         -2.1      3.10978
 -10.19         1.53         1.53       -12.37        -8.82       -11.84         13.1       -12.08        -8.73         2.12        -3.05        10.35         8.84        -2.55         2.04         -1.8        -1.63        -0.76        -2.51        -1.33         -8.2       -11.38        -7.82        -3.12      3.13101
 -9.33        -0.97            1       -13.83        -7.39        -9.07         10.9       -14.47       -10.35         4.92        -4.91         8.97          7.3        -4.74         2.13        -1.48        -1.04        -0.44        -3.02        -1.38        -8.76       -11.82        -8.56        -4.27      3.12362
 -6.25        -3.39          0.6       -13.83        -4.23        -7.52          8.7       -14.31       -12.68         6.48        -6.85         5.95         5.47        -5.41         2.07        -1.35        -0.41         0.07        -3.39        -1.35        -9.24       -12.21        -9.32        -5.28      3.12637
 -4.07        -6.85        -2.17        -13.2        -1.47        -6.64         5.99       -13.76       -14.62         8.86        -8.14         5.73         5.15        -6.59         2.04        -0.82         0.88         1.17        -3.61        -1.37         -9.4       -12.27        -9.46        -5.74      3.11042
 -3.5         -8.5        -2.78       -12.04         1.45         -5.9         4.42       -11.19       -14.29         9.66       -11.55         4.83         2.27        -8.83          2.1        -0.68         0.97         0.98        -3.98        -1.18         -8.9       -12.19        -9.71        -6.96      3.11676
 -0.87       -10.71        -4.89       -10.39         2.02        -4.13         4.33        -7.95       -12.51         10.2       -12.43         4.27        -0.84       -10.62         2.04        -0.36         2.05         1.89         -4.4        -1.16        -7.93       -11.69        -9.24        -7.31      3.11838
 2.49       -14.12        -4.94        -8.34         5.23        -3.28         3.17        -5.41       -10.95        13.39       -14.68         2.87        -4.28       -14.09         1.95        -0.21         2.47            2        -4.84        -1.21        -6.56       -10.74        -8.55         -7.9      3.12391
 4.47       -10.76        -3.14        -4.93         4.87        -4.96         1.15        -3.77       -12.65        13.31       -12.69         4.11        -6.95       -14.72         1.96        -0.86         0.65         0.26        -4.17        -1.24        -6.85       -10.87        -8.71        -8.17      3.10308
 5.02       -10.19        -2.02         -2.2         3.77        -7.55        -1.58        -0.92       -12.76        13.29       -11.67         6.92        -8.89       -11.73         1.87        -1.11        -0.27         -0.5        -3.11        -1.24        -6.37       -10.29        -8.23         -7.9      3.10155
 5.61        -8.16         0.96        -0.97         2.87        -10.9        -4.46         0.48       -13.72        10.18          -11         7.11        -9.76        -9.68         1.86        -1.78        -1.72        -1.63        -1.62        -1.15        -6.82       -10.83        -8.76        -8.01      3.11839
 7.45        -7.91         2.62          1.2         2.47       -12.38        -4.74         3.17        -14.2         7.71        -8.28         8.66        -9.92        -8.89         1.91        -2.19        -2.82        -2.69        -1.13        -1.04        -6.79       -10.75        -8.61        -7.74      3.12599
 10.88        -5.49         4.55         3.86         1.72       -13.46        -6.82         4.81       -12.72         5.37        -8.05         9.69        -10.7        -6.53         1.81        -2.85        -3.99        -3.59        -0.22        -1.11        -6.39        -10.3        -8.24        -7.45      3.13063
 11.77        -5.29         4.98         3.86        -1.02       -14.38        -8.78         4.87        -9.87         4.61           -5        10.24          -12        -6.28         1.84        -3.06        -3.85        -3.32         0.97        -0.97        -5.38        -8.77        -6.96        -6.96      3.12077
 14.5        -3.32         6.77         4.14         -1.7       -13.08       -10.49         7.21        -9.43         2.37        -4.48        10.75       -14.68        -5.38         1.76         -3.6        -4.35        -3.63         1.42        -1.08        -5.28         -8.6        -6.94        -7.09      3.12036
 14.36        -4.46         6.94         3.03         0.05       -13.31        -7.76         6.84       -12.93         0.35        -5.82        10.12       -13.73        -7.47         1.72        -3.47        -3.96        -3.26         0.72        -1.08        -6.82       -10.71        -8.66        -7.87      3.12355
 11.4         -6.2         9.44         0.16         2.97       -14.42        -4.65         3.91       -13.57        -2.85        -6.77         9.81       -12.69        -7.51          1.9        -3.42         -4.7        -4.17        -0.07        -1.15        -8.03       -11.72        -9.67        -8.27      3.12461
 9.23        -6.22        12.05        -0.42         5.04       -11.07        -3.16         2.07       -14.71         -4.5        -7.41         8.03        -9.92        -7.72          1.9        -3.62        -5.49        -5.17        -1.24        -1.11         -8.7       -12.11       -10.07        -8.28      3.11624
 10.2         12.9          9.3         -3.5          0.7        -10.5          7.8          0.7          2.2         -3.6         14.9           10         -2.2         -2.1         1.81        -5.15        -4.82        -4.53        -2.15        -1.07        -2.03         2.73         2.45          0.3      3.10741
 11.82        12.43        11.95        -6.94        -2.63        -9.57        10.93        -2.02         3.59        -3.89        13.89        12.13        -3.01        -0.23         1.78        -5.41         -4.4        -3.83        -1.99        -1.13        -2.13         2.46         2.23         0.37      3.09899
 11.87         9.06        13.27        -9.01        -4.25        -9.13        13.62        -2.91         6.34        -4.49        12.29        14.05        -5.01         1.77          1.8        -5.27        -3.84        -3.23        -2.27        -1.17        -1.26         3.86         2.78         0.33      3.11772
 13.39         8.07        13.72        -9.54        -6.96         -8.5        14.37         -4.9         6.64        -6.02         8.87        12.86        -5.05         4.56         1.84        -5.37        -3.65        -2.83        -1.94        -1.07        -1.78         1.83         1.19        -0.23      3.12773
 11.39         5.84        13.03        -8.66        -9.11       -11.02         12.3        -4.47         7.13        -6.58         8.02        11.93        -7.47         6.86         1.84        -4.98        -3.66        -2.68         -0.9        -1.17        -1.69         1.78         0.98        -0.33      3.13608
 10.17         4.66        11.91        -8.13       -10.97       -13.13        11.01        -3.97         7.54        -7.52         4.74         9.84        -7.69         9.81         1.89        -4.72        -3.56        -2.39         0.03        -1.07        -1.59         0.92         0.06        -0.72      3.14668
 7.41         3.45        11.01        -6.86       -14.35        -14.2        10.19        -1.82          9.5        -9.92         3.82         6.75       -10.04         10.1         1.87        -4.34        -3.69        -2.31         0.79        -1.15        -0.76         2.32         0.63        -1.09      3.15345
 4.77         2.66         9.68        -5.38       -13.54       -12.72         7.26         0.23         9.52       -11.35         3.34         6.45       -13.14         11.9         1.92        -3.94        -4.09        -2.98         0.47         -1.2        -0.69         2.21         0.28        -1.47      3.13612
 3.72         1.46         9.36        -3.43       -10.69       -12.48         6.82         1.31        12.12       -13.18         1.83         4.82       -13.46           12         1.97        -3.87        -4.53        -3.75        -0.21        -0.94         0.56         3.76         0.83         -1.9      3.13551
 0.88         0.49         8.48        -2.31        -8.96       -10.32         5.36         3.22        14.94       -13.36         1.81         2.15       -11.64        14.75         1.93        -3.52        -4.45        -3.99        -0.96        -1.02         2.23         6.57         2.87        -0.53       3.1326
 -0.62        -1.04         8.32        -1.84        -7.81        -7.27         5.16          3.8        11.55       -13.28        -1.43        -0.53       -11.42        14.72         1.89        -3.26        -4.67        -4.44        -2.09        -1.06         0.81          3.5         0.49        -1.73      3.11862
 -3.28           -3        10.31         1.23        -8.99        -9.24         3.69         3.92        11.32       -14.44        -3.76         1.26       -12.58        14.07            2        -3.22        -6.52        -6.18        -1.71        -1.01          0.5         1.89        -0.82        -2.72       3.1159
 -3.96         -3.8        10.32         3.43          -10       -12.03          0.2         5.12        10.58       -12.83        -4.47          3.3       -14.48        10.59         1.97        -3.06        -7.05        -6.55        -0.45         -1.1         0.72         2.13        -0.85        -3.57      3.10868
 -5.89        -6.33        11.46         3.57       -10.63       -13.59        -0.23         7.68          7.3       -12.74        -7.64         4.67       -14.09         9.97         1.95        -2.86        -7.41        -6.68        -0.01        -1.12        -0.38        -0.98        -2.94        -4.61      3.11694
 -7.26        -9.25         13.4         4.27       -12.74       -13.92        -1.89         9.95         6.27       -11.62        -10.8            8       -13.69          8.6         2.03        -2.79        -8.15        -7.31         0.58        -1.01         -0.1         -1.5        -3.61        -5.47      3.12446
 -10.3       -10.38        13.95         6.74       -13.03       -12.56        -4.57        12.61         5.22        -10.4       -11.21         9.21       -11.57         7.69         2.06        -2.63        -8.94        -8.15         0.57        -0.98         0.27        -1.05        -3.28        -5.31      3.13392
 -10.89       -12.55        13.87          9.6       -13.66       -12.07        -4.97        13.55          3.9         -8.7       -14.52         12.4       -11.14         6.51         2.08        -2.51        -9.33        -8.56         0.49        -0.83         0.22           -2        -4.16        -6.17      3.12251
 -11.67       -13.93        11.82        12.12       -12.11       -11.13        -7.12        14.51         2.65         -8.4       -12.79        14.52        -8.98         5.78         2.07         -2.1        -9.41        -8.72         0.14        -0.87        -0.11        -2.34        -4.05        -5.71      3.10736
 -9.23        -14.4        12.13        14.01       -10.26        -7.94       -10.61        12.88         5.46        -9.26       -10.69        14.59        -7.88         5.33         2.06        -2.22        -9.63        -9.12        -0.36        -0.96          0.5        -0.56         -2.7        -4.96      3.10129
 -6.85       -12.35        13.93        13.73        -6.77        -4.46       -13.19         10.6         7.28       -11.07        -8.57        13.87        -5.74         4.08         2.08        -2.78        -9.88        -9.66        -1.14        -0.82         0.75         0.32        -1.93        -4.53      3.11409
 -5.13        -11.2        14.69        11.24        -5.36        -3.99       -13.99         9.48         7.55        -11.2        -7.22        10.75        -5.16         1.37         1.99        -2.95        -9.53        -9.33        -1.13        -1.01         0.49         0.29        -1.71         -4.4       3.1034
 -2.86       -10.96        12.03         9.91        -4.96        -3.34       -11.25         7.58          8.7       -13.95        -6.53         8.28        -4.12        -0.14         1.97        -2.79        -8.66        -8.55        -1.73        -1.03         0.03        -0.26        -1.96        -4.54      3.10728
 0.44        -9.51        10.66         8.31         -2.1        -2.16        -8.59         7.27        10.69       -13.53        -6.39         5.17        -3.61        -1.99         1.97        -2.95        -7.84        -8.07        -2.76        -0.99            1         1.77        -0.83        -4.52      3.08198
 1.53        -7.36         7.77          6.5         0.84        -0.94        -7.05         6.12        11.22       -10.87        -3.05         4.83        -3.51        -5.45          1.9        -2.73        -6.53        -7.16        -3.67        -1.13         1.37         3.78         0.77        -4.03       3.0965
 3.82        -5.79         4.83         6.08         0.94         2.49        -4.25         5.06        11.34        -9.13        -1.08          2.8        -0.39        -5.87         1.96        -2.66        -5.49        -6.48        -4.74        -1.04         1.72         5.04         1.96        -3.08      3.09535
 0.68        -6.58         3.14          9.1        -2.22         0.29        -6.34          1.6         9.32       -12.33         2.11        -0.61        -1.24        -3.68         1.89        -2.24        -5.82        -6.48        -3.83        -1.11        -0.44         1.85         0.39        -2.67      3.11165
 0.2        -8.26        -0.06        10.59        -3.76        -0.37        -8.39          0.4         8.84       -13.61         2.31        -0.63        -4.08        -3.59         2.03         -1.7        -5.48        -6.21         -3.3        -0.94        -1.04         0.54        -0.62        -3.43       3.1215
 -2.59        -8.88        -2.76        10.96        -6.31        -2.47       -10.84        -3.02         7.48       -14.31         4.14        -1.33        -6.49        -3.38         2.02        -1.09         -4.9        -5.43        -2.11        -1.04        -2.57        -2.06        -1.93        -3.65       3.1138
 -5.7       -10.98        -4.35        13.07        -9.24        -5.92       -13.47        -4.09         5.73       -10.83         7.58        -3.23        -9.61        -2.26         1.99        -0.47           -5        -5.27        -0.68        -1.23        -3.12        -1.85        -1.47        -3.03      3.11157
 -7.49       -14.28        -4.97        13.88       -11.87        -8.38       -14.08        -4.78         4.72         -7.4         8.41        -5.89       -11.07         1.12          2.1        -0.01        -5.07        -5.24         0.24        -1.12        -2.94         -1.1        -1.02        -2.44      3.10116
 11.7         10.9         -7.3          3.9         -0.2         -8.2         -9.8         -4.5        -14.5         -9.9         -9.5         -0.5        -12.4        -11.3         1.87        -2.95        -1.98        -1.78        -0.21        -1.16       -10.14       -12.75       -11.06        -9.74      3.11468
 8.4         11.8        -5.03         3.27        -0.24        -9.28        -8.64        -6.67       -12.89       -12.85       -10.06        -1.43       -14.62       -10.18         1.85        -2.99        -2.68        -2.57        -0.08         -1.2       -10.21       -12.81       -11.21        -9.94      3.10046
 5.01         9.46        -5.59          1.8         1.03       -11.43       -11.41        -8.21       -14.52        -9.55       -12.52        -1.74        -14.1       -13.51          1.9         -2.5        -2.38        -2.49         0.29        -1.22       -10.41       -12.87       -11.35       -10.31       3.0908
 4.42         8.62        -8.86         1.23         4.24       -13.93       -12.71         -8.3       -12.28        -8.71       -14.86        -2.63       -10.68       -13.84         1.92        -2.04        -1.48        -1.55         0.35        -1.18        -9.99        -12.8        -11.2       -10.16      3.10573
 1.79         5.35       -10.04         0.12         6.15       -14.66       -13.74        -8.83       -11.53        -6.55       -12.51        -5.46        -8.31       -13.43         1.96        -1.49        -0.69        -0.64         0.17        -1.13        -9.63       -12.65       -10.88        -9.62      3.10514
 1.11         2.75       -10.84        -3.03         8.94       -14.19       -13.74       -10.89        -9.53        -3.18        -9.52        -5.63        -6.95       -11.86         1.92        -1.04         0.74         0.85        -0.33        -1.25        -9.11       -12.35       -10.26        -8.61      3.11904
 -0.21        -0.72       -13.09        -5.43         11.2       -14.17       -10.33       -12.15        -8.45        -2.52        -8.51        -8.53        -6.67        -9.85         2.01        -0.26         2.04         1.95        -1.41        -1.27        -8.97       -12.17        -9.94        -8.09      3.11955
 -2.1        -3.88       -13.53        -6.31        13.73       -11.53        -9.56       -12.54        -8.31        -0.84        -6.68        -9.02        -5.01        -7.42            2         0.22         2.67         2.24        -2.59        -1.35        -8.76       -12.01        -9.49        -7.09      3.14507
 -3.01        -6.56       -14.55        -9.01        14.14       -11.13        -9.28       -13.52        -8.28         0.48        -4.43       -10.74        -3.73        -6.56         1.97         0.71            4         3.57        -2.74        -1.38        -8.67        -11.8        -8.96        -6.19      3.12493
 -3.33        -6.19       -13.22        -8.53        10.72        -9.56        -8.77       -14.81        -5.75         2.77        -5.66        -7.61        -4.29        -9.86         2.01         0.51         3.67          3.3         -2.6        -1.38        -7.83       -11.18        -8.33        -6.45      3.11214
 -6.23        -6.04       -12.47         -8.1        10.15        -7.31        -8.43       -14.04        -5.43         4.44        -8.14        -4.26        -5.39       -13.05         2.05         0.51         3.07         2.48         -3.2        -1.29        -7.39       -11.01        -8.44        -7.31      3.11178
 -8.94        -4.06       -10.25        -4.95        10.02        -4.21        -5.79       -12.07        -2.32          6.7        -8.88        -1.47         -8.8       -13.85         2.12         0.21         1.11        -0.05        -4.42        -1.18        -5.62        -9.17        -7.13        -7.39      3.13026
 -9.42        -1.17        -8.89        -2.87         9.41        -3.45        -2.71       -10.79         0.67         7.21       -11.93         1.31        -9.52        -11.9         2.02        -0.21        -0.07        -1.38        -4.98         -1.3        -3.98        -7.29        -6.15        -7.33      3.14355
 -12.31          2.3        -5.82         -2.1         6.78        -0.74         0.47        -8.58         3.27         8.27       -12.96          4.2       -10.58       -11.01         2.09         -0.8        -2.06        -3.57        -5.68        -1.26        -2.15        -4.14         -4.6        -7.19      3.11167
 -14.85         2.47        -4.52         0.76         3.52         1.74         2.52        -5.31         3.92         8.34       -14.29         6.42       -11.97        -8.35         2.05        -0.86        -3.48        -4.94        -6.25        -1.26        -1.15        -2.53        -3.97        -7.06      3.11294
 -14.71         4.68        -2.54         0.85         1.06          1.8          5.5        -4.95         6.55         9.92       -12.93         8.69       -13.65        -7.55         2.06        -1.32        -4.32        -5.67         -6.4        -1.28         0.51         1.36        -1.87        -6.67      3.10389
 -13.54         2.18         0.16         3.74        -0.29         1.02         7.75        -5.19         4.38         9.66       -14.64         7.37       -14.63        -9.52         2.12        -1.63        -5.94        -6.96        -6.51        -1.23        -0.48        -1.33        -3.55        -7.32      3.12531
 -10.62         0.01         1.27         4.82        -1.61         0.35         8.95        -8.43         1.99         7.92       -14.06          6.4       -12.33        -10.1         2.09        -1.79        -6.15        -6.86        -6.27        -1.22        -2.55         -5.4        -5.48         -7.4      3.13135
 -9.41        -1.27         4.58         6.11        -2.54        -0.61        10.51       -10.34          0.9         6.04       -12.94         3.99       -10.88       -10.33         2.08        -2.18        -7.25        -7.64        -6.19        -1.33        -3.77        -7.29        -6.37         -7.2      3.12243
 -9.19         -4.5         4.86         6.58        -5.35        -2.97        11.14       -11.36        -1.38         3.41        -9.61         3.38        -7.97       -12.95         2.09        -1.94        -7.21        -7.28        -5.53        -1.32        -5.36        -9.04        -7.19        -7.19      3.11419
 -8.02        -6.92         5.42         9.76        -7.14        -4.61        11.66       -14.76        -3.14         0.66        -9.43         2.16         -7.7       -13.69         2.09        -1.91        -7.73         -7.5        -4.97        -1.34        -7.07       -10.88        -8.69        -7.69      3.10439
 -5.56         -8.9         7.12        12.07         -8.2        -7.16        14.86        -14.6        -5.87        -0.77        -6.18         0.33        -7.33       -13.73         2.08        -2.09        -8.31        -7.83        -4.78         -1.4        -8.19       -11.38           -9        -7.51      3.10612
 -2.62        -9.86        10.22        12.47        -10.6        -7.36        12.27       -12.38        -7.01        -1.68        -3.01        -2.61        -6.86       -11.01         2.01        -2.59         -8.7           -8         -3.9        -1.37        -8.26       -11.26        -8.72        -6.85      3.10444
 -4.32        -7.51         10.7        11.57       -11.43        -5.21         9.18        -9.53        -4.92        -2.23           -1        -5.18        -6.21       -13.15            2        -2.79        -8.99        -8.34        -3.76        -1.29        -7.28       -10.19         -7.6        -6.44      3.10905
 -4.87        -5.04        12.59        11.45       -12.54        -4.91         7.27        -8.13        -3.85        -3.62        -0.77        -7.33        -4.24       -13.67         2.01        -3.18        -9.45        -8.71        -3.28        -1.33         -6.9        -9.72        -7.12        -6.16      3.11618
 -5.19        -3.57        13.09         9.67       -14.13        -1.75         4.13        -5.35        -2.49        -7.01         0.27        -8.36        -2.48       -11.58         1.91        -3.38        -9.21        -8.43         -3.1        -1.32         -6.5        -9.33        -6.64        -5.57      3.12586
 -7.54        -2.93        14.08         7.35       -11.96        -0.66         1.75        -3.42        -2.07       -10.19         2.52       -10.58        -1.32       -10.21         2.09        -3.47        -9.37        -8.87         -3.3        -1.08        -6.29        -8.86        -6.19        -5.02      3.14066
 -10.55        -1.09        13.84         6.77        -9.92         1.05        -0.95        -2.57        -1.89       -10.26         2.87       -11.28         1.98        -9.82         2.15        -3.45         -9.6        -9.29        -3.74        -1.08        -6.07         -8.5        -5.69        -4.22      3.14508
 -11.54         1.05         12.3         6.04        -7.66         3.93         -2.3        -0.83        -1.36       -12.64         3.28        -13.6         5.23        -8.34         1.99        -3.37        -9.26        -8.97        -4.57        -1.21        -6.03        -8.57        -5.38         -3.3      3.13374
 -13.8         2.17         9.89         3.43         -5.8         7.39        -4.41         1.83         0.21       -14.53         5.95       -13.45         6.93        -6.14         2.11        -3.03        -8.67        -8.84        -5.37        -1.01        -5.02        -6.74        -3.79        -2.04      3.12817
 1         -7.7         -3.9          4.6        -13.8          2.1         11.7        -13.4         -7.7          7.9         -2.7           -3        -11.2         13.8         2.03        -1.11        -2.49        -2.58        -5.36        -1.18        -7.23       -10.32        -7.57        -3.09      3.13216
 4.31         -9.9        -0.58         5.69       -14.88         1.66        11.39       -13.48        -9.66         9.59        -4.39        -1.91       -12.15        11.18         1.95         -1.5         -3.1        -2.97        -4.95        -1.24        -7.72       -10.95        -8.34        -4.16      3.13153
 7.32       -12.22         1.11         9.02       -14.99         0.67        10.83       -13.89        -9.66        12.38        -6.02         0.61       -13.03           11         1.91        -1.77        -3.92        -3.76        -4.66        -1.21         -7.4       -10.73        -8.28         -4.5      3.12126
 8.31       -12.77          2.3        10.14       -14.97         -2.2         8.89       -13.56         -9.8        14.55        -9.01         2.04       -13.75        10.03         1.88        -1.92        -4.43        -4.03        -3.71         -1.3        -7.16       -10.71        -8.48        -5.19      3.10485
 8.64       -14.78         2.79        11.14       -12.18        -3.27         5.47       -10.19       -12.24        14.17        -9.58          2.7       -14.32         9.62         1.82        -1.74        -4.86        -4.47        -3.49        -1.39        -7.58       -11.05        -8.87        -5.63       3.0814
 8.72       -14.12         5.72        13.87       -11.88        -3.42         5.42        -8.41        -14.8        12.94       -12.23         6.01       -13.68         8.01         1.88        -2.28        -6.39        -5.87        -3.34        -1.24        -8.23       -11.78        -9.83        -6.69      3.09492
 9.54       -13.35         6.78        14.64        -9.16        -6.82         2.22        -6.29       -14.44         10.4       -13.41         7.81       -11.68         5.92         1.86        -2.52        -6.86         -6.2        -2.34        -1.28        -8.22       -11.88        -9.95        -6.97      3.11646
 8.37       -14.57         4.23        12.99        -7.23        -6.51         0.03        -9.46       -12.93        12.66       -12.77         7.76        -8.65         3.08         1.86        -2.06        -5.94        -5.59        -2.52        -1.28        -7.95       -11.64        -9.52        -6.68      3.11291
 5.8       -11.98         2.17        10.33        -4.78        -4.55        -1.01       -11.68       -10.73        14.61        -9.58         4.32        -6.63         2.01         1.89        -1.87        -5.09        -5.12        -3.14        -1.25        -7.29       -10.89        -8.43        -5.61      3.10169
 5.61       -10.91        -0.11         8.55        -4.02        -3.32        -2.39       -14.59        -9.81        12.03        -8.48         1.75        -6.31         1.27         1.86        -1.59        -4.01        -4.13        -3.21        -1.31        -7.78       -11.22        -8.66        -5.64      3.09142
 2.39        -9.13        -3.12         8.04        -3.58        -1.63         -4.3       -14.88        -9.78         9.46        -7.48        -0.75        -4.32        -2.16         1.91        -1.18        -3.45        -3.74        -3.44        -1.29        -8.14        -11.5        -8.85         -5.9      3.10892
 -0.19         -7.3        -5.05         6.13        -0.45         0.45         -7.6       -12.54         -8.8         8.49        -5.67        -2.35        -0.84        -2.65         1.97        -0.95        -2.83        -3.51        -3.86        -1.27        -7.59       -10.93        -7.95        -4.88      3.12534
 -1.92        -6.86         -8.2         5.18         2.56         2.73       -10.77        -9.11        -7.16         7.13        -2.24        -5.07         1.58        -5.08         2.03        -0.44         -1.8        -2.95        -4.34        -1.21        -6.68        -9.72        -6.45        -3.89      3.13247
 -3.03        -6.35        -8.31         4.86         5.67         5.36       -11.18        -6.67        -5.68         5.28        -1.28        -8.33         4.57        -5.56         2.06         -0.4        -1.86        -3.46        -5.34        -1.14        -5.91        -8.63        -5.35         -3.1      3.13504
 -0.54        -9.38         -5.2         7.16         3.42         4.43       -12.36        -7.31        -6.32         7.58        -3.83       -10.16         5.76        -6.75         1.98        -0.66        -2.89        -4.21        -4.76        -1.23        -5.96        -8.93        -5.68        -3.49      3.12142
 0.56        -12.1        -2.47         9.84         0.74         1.49       -14.32        -8.12         -9.1          7.8        -7.16       -12.11         6.71        -8.58         1.97        -0.87        -4.03        -4.92        -3.54        -1.13        -6.93       -10.52        -7.38        -4.85      3.11797
 3       -14.52        -1.51         11.4        -1.53        -1.99       -13.41       -11.01       -10.27         7.89        -7.86       -12.78          8.6       -11.96         2.03        -0.93        -4.45        -5.07        -2.63        -1.14         -7.8       -11.34        -8.22        -5.56      3.12812
 4.96       -14.03        -1.15        14.85        -1.76        -4.05       -10.46        -12.7        -11.6        10.72        -9.08       -14.28        11.74       -12.64          1.9        -1.18        -5.16        -5.55         -2.7         -1.3        -8.18       -11.54        -8.33        -5.32      3.12314
 6.19       -11.77        -0.56        13.76        -2.02        -6.85       -10.03       -14.16       -13.46        14.04       -12.01       -12.38        13.47       -14.62         1.95        -1.51        -5.28        -5.43        -1.89         -1.3        -8.54       -11.95        -8.93        -5.99      3.13507
 8.83       -11.35         2.85        12.34        -4.57        -9.02        -8.91       -13.96       -13.11        14.47       -14.64       -10.17        14.02       -13.48         1.94        -2.12        -5.58        -5.39         -0.9         -1.2        -8.34       -11.97        -9.15        -6.33      3.12116
 10.4       -11.26         5.94         9.89        -6.01        -10.7        -8.12       -12.71       -11.36        13.29       -13.79        -9.37        14.16        -13.3         1.82        -2.57        -5.67        -5.16        -0.11        -1.36         -7.9       -11.65        -8.67         -5.9       3.1127
 9.04       -10.09         7.84         8.36        -9.35       -10.55        -6.33       -11.63       -13.51        12.58       -14.81        -7.63        11.24       -10.69         1.82         -2.8        -5.96        -5.12         0.24        -1.36        -8.45       -12.04        -9.39         -6.5       3.0986
 6.95        -9.66         8.42         7.46       -10.08        -7.61        -5.98       -11.23          -15        10.68       -12.51        -5.46        10.57        -7.52         1.95        -2.84        -6.14        -5.51        -0.39        -1.21        -8.92       -12.17        -9.56        -6.23      3.09583
 3.55        -6.24        11.27         6.26       -13.43        -6.07         -2.8        -9.35       -12.42         7.54       -10.31        -4.48          9.5        -4.76         1.98         -3.3         -7.2        -6.36        -0.67        -1.17        -8.35       -11.79        -9.04        -5.48      3.10034
 2.45        -5.67        11.75         3.86       -13.53        -3.63        -0.82        -7.42       -11.64         4.39        -9.33        -3.45         6.13        -2.52         1.95        -3.35        -6.86        -6.09        -1.41        -1.18        -8.28        -11.8        -9.13        -5.48      3.10592
 -0.68        -3.25        13.45         0.67       -12.34        -1.49         2.22        -6.73        -9.22         0.92        -7.59        -2.04         3.74        -0.47         2.03        -3.54        -7.31        -6.69        -2.57        -1.21        -7.86        -11.5        -8.77        -5.01      3.10688
 -2.25        -3.16        14.81        -0.26        -9.91         1.63         4.09        -4.53        -7.64         0.33         -4.8          1.2         1.71         2.52         2.03        -3.64        -7.69        -7.28        -4.05        -1.22        -7.13       -10.61        -7.71        -3.79       3.1005
 -4.81        -0.11        12.55        -0.97        -7.02         3.76         4.71        -4.23        -7.37        -1.57        -2.71         3.54         1.18         2.57         2.06         -3.5        -7.52        -7.42        -5.08        -1.27        -7.27       -10.56        -7.49        -3.35      3.09523
 -6.53         1.05         9.83        -2.32        -3.89         2.99         2.66        -3.52        -7.92        -4.49        -4.62         6.06         0.02        -0.22         2.11        -3.19        -6.71         -6.8        -4.96        -1.09         -7.6       -11.17        -8.37        -4.75      3.12199
 -8.09         1.15         7.61        -4.61        -3.37         1.52          2.6        -3.27        -8.58        -6.78        -7.67         9.03           -1         -1.2         2.07        -2.75         -5.6        -5.73        -4.62        -1.12        -8.17        -11.8        -9.34        -6.01      3.10824
